,content,class
34,"月 休 8 天 ， 上班时间 : 10 : 00 ~ 18 : 00 ， 国定假日 双薪 1 . 对 餐饮 营运 工作 有 兴趣 , 无 经验 可 2 . 具备 热忱 亲切 , 活泼大方 有礼 3 . 能 轮替 ? 外场 各项 工作 , 并 愿意 接受 公司 安排 轮调 , 培训 4 . 个人 维持 整洁 的 仪容 , 并 随时 维持 店内 干净 的 环境 , 好 的 服务 品质 5 . 依照 公司 标准 程序执行 各项 工作 接受 身份 ： 上班族 、 应届 毕业生 、 夜间 就读 中 、 原住民 【 相关 法令 】 工作 经历 ： 不拘 学历 要求 ： 高中 以上 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 未填写",5
35,环保 油烟 静电 净化 机之 售后 安装 及 保养 维修服务 . 工作 内容 : 静电 油烟 净化器 之 定期 保养 清洁 & 维修 & 厂内 极板 清洗 ( 需至 客户 处 维修保养 ) 。 无 不良嗜好 ( 上班时间 严禁 吃 槟榔 喝酒 ) . 无 经验 可 . 须 配合 加班 。 福利 方面 : 1 . 享劳健 保及 劳退 ... 2 . 工作 奖金 ( 业绩 达成 ) 3 . 团体 保险 .... 4 . 三节 礼金 及 生日 礼金 . 5 . 不定期 员工 聚餐 6 . 员工 旅游 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 工作 经历 ： 不拘 学历 要求 ： 高中 以下 、 高中 、 专科 、 大学 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 具备 证照 ： 普通 小客车 驾照 具备 驾照 ： 普通 小型车 其他 条件 ： 未填写,5
36,"福利制度 : 1 .   公司 免费 提供 装备 及 制服 2 .   依 薪资 实际 足额 加保 劳保 . 健保 . 团保 等 各项 完整 保险 3 .   依法 定 每月 由 公司 足额 依 薪资 提拨 6% 退休金 4 .   享有 劳基法 相关 给 薪假 5 .   依 劳基法 保障 劳工 基本 权益 ， 核给 员工 法定 特 休假 ， 任职 满 半年 3 日特休 ； 满 一年 7 日特休 ； 满 两年 10 日特休 6 .   享 年终考绩 奖金 , 生日 礼金 及 三节 礼金 、 服务 满 一年 还 提供 免费 健康检查 等 优渥 福利 7 .   公司 提供 教育 训练 及 协助 送训 取得 保全 护照 8 .   本 职位 储备 未来 可 提升 为 案场 干部 ( 享 主管 加给 ) 工作 内容 : 1 .   执行 门禁 管制 及 停车场 车辆 引导 2 .   执行 案点 周边 安全 维护 工作 及 巡逻 勤务 3 .   协助 停车场 收费 作业 4 .   薪资 38 , 000 元 / 月薪 ( 含 2 天 加班费 ) 5 .   固定 夜班 ： 19 : 00 - 07 : 00   6 .   工作 地点 ： 大直 重划 区 或 天母 面试 地点 与 时间 ： 1 . 中实 特勤 保全 股份 有限公司 （ 台湾 五百 大 企业 「 中租 集团 」 子公司 ） 台北市 内湖区 瑞 光路 210 号 6 楼 2 . 週一至 週五   09 : 00 - 11 : 30   或 13 : 30 - 17 : 00 ※ 若 对 我们 的 工作 机会 有 兴趣 ， 请 尽快 与 我们 联络 确定 面谈 日期 。 谢谢您 ! *   联络 窗口 ： 李经理 / 梁副理 *   联络 电话 ： 02 - 87976508   或   0929220568 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 、 二度 就业 工作 经历 ： 不拘 学历 要求 ： 高中 、 专科 、 大学 、 硕士 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 1 . 符合 保全 业法 从业人员 之 法规 无前科 纪录 条件 2 . 须 有 保全 护照 ( 可于 报到 上班 后 ， 由 公司 代为 安排 参加 保全 公会 之 职前 训练 课程 ， 自费 取得 保全 护照 )",5
37,1 . 盘点 商品 并 进行 商品 配送 。 2 . 整理 、 盘点 、 记录 所有 进出 货 。 3 . 整理 出货单 与 打单 。 4 . 保持 与 客户 间 之 联系 ， 回覆 e - mail ， LINE . 并 确认 交货 时间 。 5 . 提供 出货 文件 ， 协助 公司 控管 出货 ， 并 处理 进出 货 事宜 。 6 . 不定期 提供商 家 销售 状况 讯息 ， 以供 业务人员 或 主管 参考 。 7 . 协助 业务人员 处理 销售业务 相关 之 公司 内部 行政 与 每日 收回 商品 收入 交付 公司 作业 。 接受 身份 ： 上班族 、 应届 毕业生 、 日间 就读 中 工作 经历 ： 不拘 学历 要求 ： 高中 以下 、 高中 、 专科 、 大学 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 具备 驾照 ： 普通 重型 机车 、 普通 小型车 其他 条件 ： 欢迎 愿意 一起 打拼 的 你 / 妳 . 加入 公司 团队 至少 要 有 普通 重型 机车 驾照 喔,5
38,配送   机车 零配件   1 .   装卸货物 ( 需 搬 重物 ) ， 并 妥善 打包 2 .   收送 货物 ， 并 进行 签收 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 、 二度 就业 工作 经历 ： 不拘 学历 要求 ： 不拘 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 具备 驾照 ： 普通 重型 机车 其他 条件 ： 有意 愿者 ， 烦请 携带 普通 重型 机车 驾照 及 履历表 ， 直接 至 新 北市 新庄 区 中正路 159 号 面试 ， 谢谢 。,5
39,台北 最具 执事 气息 ， 媒体 报导 结合 优质 餐饮 与 ACG 文化 男 管家 风格 的 专业 执事 主题 餐厅 ， 如果 你 喜爱 动漫 、 热爱 咖啡 ， 欢迎 加入 成为 我们 工作 的 伙伴 。 我们 需要 的 是 长期 的 工作 伙伴 ， 只 做 短期 及 抱持 尝试 看看 心态 者 请勿 应征 此 工作 。 工作 规则 经 台北市 政府 劳动局 审核 通过 ， 餐饮业 中 唯一 休假 天数 比照 公务人员 制度 的 优质 公司 ， 月 排休 8 ~ 13 天 、 特 休假 / 生理 假 等 ... 其他 假别 均依 劳基法 规定 ， 採排 休制 。   工作 地点 位于 松山 线 捷运 ( 绿线 ) 北门 站 旁 ， 有 连通 口 衔接 不必 走到 地面 层 ， 不 担忧 刮风下雨 天候 异常 ， 上下班 交通 便利 。   ( 一 ) 工作 内容 1 .   餐饮 服务 工作 。 2 .   客人 接待 ， 引导 ， 餐具 摆设 ， 桌边 服务 ， 菜单 介绍 ， 收桌 。 3 .   环境 清洁 与 整理 。   ( 二 ) 薪资 1 . 约 3 万至 5 万 ， ( 本奉 依 劳基法 基本 薪资 起薪 + 视 工作 表现 及 营业额 有 抽成 奖金 ) 。 2 . 实际 薪资 依据 出勤 状况 有所不同 。 3 . 任用 薪资 ， 将 依据 个人 面谈 结果 与 过往 经验 有所不同 。 接受 身份 ： 上班族 、 应届 毕业生 、 外籍人士 、 原住民 【 相关 法令 】 工作 经历 ： 不拘 学历 要求 ： 高中 以上 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 未填写,5
40,1 . 蒐集 、 计算 货物 清单 ， 并用 纸笔 或 电脑 记录 资料 。 2 . 以 有条理 且易 取得 的 方式 储存 摆放 仓库 中 的 货品 项目 。 3 . 复查 库存 的 货物 数量 与 纪录 是否 相符 ， 查出 不 一致 之处 并 更正 错误 。 4 . 利用 辨识 标签 、 印花 、 标签 工具 或 其他 标签 设备 ， 在 库存 货物 上 做 记号 。 5 . 定期 清洁 库存 、 工具 、 设备 ， 以 确保 符合 安全 规章 。   6 . 零件 组装 的 领 、 退料 动作 。 7 . 身心 障碍者 优先 接受 身份 ： 上班族 、 应届 毕业生 、 夜间 就读 中 欢迎 身心 障碍 人士 ， 需附 身心 障碍 证明 【 相关 法令 】 工作 经历 ： 不拘 学历 要求 ： 不拘 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： Excel 、 Word 、 中文 打字 20 ~ 50 、 英文 打字 20 ~ 50 工作 技能 ： 不拘 其他 条件 ： 了解 仓库 工作 流程 、 物流 管理 业务流程 等 系统 ， 能够 使用 办公 软体 者 为 佳 ， 尤其 是 了解 ERP 等 系统 原理 。,5
41,1 . 旅客 接待 指引 及 行李 服务 。 2 . 协助 饭店 旅游 相关 资讯 谘询 。 3 . 协助 顾客 停车 指引 。 4 . 定时 巡查 楼层 。 5 . 主管 交办 事项 。 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 专科 、 大学 科系 要求 ： 不拘 语文 条件 ： 英文   - -   听   / 中等 、 说   / 中等 、 读   / 中等 、 写   / 中等 日文   - -   听   / 中等 、 说   / 中等 、 读   / 中等 、 写   / 中等 擅长 工具 ： Excel 、 Word 工作 技能 ： 紧急事件 危机 处理 其他 条件 ： 1 . 具 日语 或 英语 ( 择一 ) 能力 。 2 . 热爱 客服 工作 . 能 配合 轮班 。 3 . 具 高度 耐心 及 应变能力 。,5
42,台北 民权 店为 是 一个 复合 铁板烧 / 烘焙 / 咖啡 的 艺文 空间 - - 1 . 铁板烧 外场 服务 2 . 柜台 收银 、 吧台 服务 3 . 商品 解说 销售 4 . 门市 营运 管理 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 高中 、 专科 、 大学 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 1 . 具 餐厅 外场 服务 经验 二年 以上 2 . 具 管理 潜能 及 抗压性,5
43,International   air   freight   and   sea   freight   operation   management 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 专科 、 大学 、 硕士 科系 要求 ： 商业 及 管理 学科 类 语文 条件 ： 英文   - -   听   / 中等 、 说   / 中等 、 读   / 中等 、 写   / 中等 擅长 工具 ： Excel 、 Outlook 、 Word 、 中文 打字 20 ~ 50 、 英文 打字 20 ~ 50 工作 技能 ： 不拘 其他 条件 ： 未填写,5
44,1 . 熟 英语 or 日语 沟通 者 尤佳   2 . 上班 时段 : 07 : 00 ~ 16 : 00 ； 14 : 00 ~ 23 : 00 ；   3 . 有 饭店 柜台 经验 者 尤佳 ， 待遇 依 工作 表现 叙薪 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 专科 、 大学 、 硕士 科系 要求 ： 不拘 语文 条件 ： 日文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 未填写,5
45,1 . 办理 陆客 来 台 旅游 业务     ( 1 ) 入台证     ( 2 ) 核对 帐款     ( 3 ) 支援 其他 组 OP 作业 2 . 主管 交办 事项 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 高中 以上 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： Excel 、 Outlook 、 Word 、 中文 打字 50 ~ 75 工作 技能 ： 不拘 其他 条件 ： 1 . 可 接受 加班 2 . 细心 、 耐心,5
46,1 . 处理 陆客 来 台 等 事务 。 2 . 支援 其他 组 OP 事务 。 3 . 主管 交办 事项 。 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 高中 以上 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： Excel 、 Outlook 、 Word 、 中文 打字 50 ~ 75 工作 技能 ： 文件 或 资料 输入 建档 处理 其他 条件 ： 1 . 熟科威 系统 尤佳 2 . 可 接受 加班,5
47,学士 、 硕士 学历 ， ， 管理 或 运输 相 关系 ( 所 ) 日间部 毕业 。   1 . 多益 成绩 400 分 以上 或具 相关 能力 证明 者 ( 托福 、 雅思 、 全民 英检等 ) 。 2 . 需能 接受 厂区 轮调 。 3 . 具 专案 规划 及 推动 能力 、 擅 沟通 、     协调 能力 者 佳 。   服务 地点 : 工三   麦 寮   嘉义   01 / 06 报名 截止 。 意者 请 至 台塑 关系 企业 人才 招募 网页 www . fpg . com . tw 登录 履历 ， 合者 约试 ， 不合 者 恕 不 通知 。 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 大学 以上 科系 要求 ： 企业 管理 相关 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 未填写,5
48,◆ 需先 从 外场 做起 ， 熟习 餐厅 事务   ◆ 餐饮业 2 年 以上 工作 经验 ， 具 连锁 餐厅 经验 者 优先 考量   ◆ 前场 柜台 接待 领位 服务 ， 结帐 与 餐厅 帐务 管理   ◆ 对 餐饮 服务业 有 高度 热忱 ， 欢迎 社会 新鲜 人 加入   ◆ 在 时尚 环境 与 年轻 有 活力 的 专业 团队 一起 打拼   ◆ 上班时间 依 公司 规定 ( 排班 制 )   ◆ 见习 前场 服务 ， 厨房 及 吧台 沟通 联系 ， 营运 管理 业务 ... 未来 晋升 管理 阶层 所需 之 业务 ◆ 首重 工作 态度 积极 ， 亲和力 强 并 具备 谦逊 与 乐于 求知者 佳 ( 崇尚 个人 英雄 主义者 勿试 ) ◆ 团队 意识 第一 ， 配合 度高 ， 情绪 管理 优异 与 毅力 坚强 者 最为 理想 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 高中 以上 科系 要求 ： 不拘 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 日文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 台语   - -   略懂 擅长 工具 ： Windows   2000 、 Windows   2003 、 Windows   98 、 Windows   XP 、 Windows   7 、 Windows   Server   2008 、 Windows   Server   2012 、 Excel 、 Outlook 、 Word 工作 技能 ： 不拘 其他 条件 ： 思绪 清晰   对 工作 有 热情 ， 积极进取 者 佳   企图心 强 ， 乐于 学习 提升 接受 挑战   欢迎 以 工作 表现 向 公司 要求 升迁 调薪     电脑 专长 ： 办公室 应用 Openoffice   Writer 、 Openoffice   Math,5
49,备 职业 大 货车 驾照 者 佳 （ 需 驾驶 3.5 吨 货车 ） 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 高中 以上 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 具备 驾照 ： 轻型机车 、 普通 重型 机车 、 普通 小型车 、 普通 大 货车 其他 条件 ： 未填写,5
50,◆ 对 餐饮 服务业 有 高度 热忱 ， 欢迎 社会 新鲜 人 加入   ◆ 在 时尚 环境 与 年轻 有 活力 的 专业 团队 一起 打拼   ◆ 上班时间 依 公司 规定 ( 排班 制 )   ◆ 首重 工作 态度 积极 ， 亲和力 强 并 具备 谦逊 与 乐于 求知者 佳 ( 崇尚 个人 英雄 主义者 勿试 ) ◆ 团队 意识 第一 ， 配合 度高 ， 情绪 管理 优异 与 毅力 坚强 者 最为 理想     1 . 佈 置 及 清理 餐桌   2 . 为 顾客 带位 或 安排 座位   3 . 将 菜单 递交 顾客 ， 答覆 有关 餐饮 问题 ， 必要 时 提供 建议   4 . 记录 顾客 所 点菜 餚 ， 并 通知 厨房 或 内场 做餐 送餐   5 . 上菜 并 提供 有关 用餐 的 服务   6 . 递送 帐单 ， 请 顾客 付款 或 签字   7 . 送 单点 单 收银   8 . 店内 清洁 工作 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 专科 以上 科系 要求 ： 不拘 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 台语   - -   略懂 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 未填写,5
51,1 . 协助 业务 处理 内助 行政事务 。 2 . 客户 订位 、 订房 、 签证 等 … … 作业处理 。   能力 要求 ： 1 . 熟悉 Office 软体 操作 。 2 . 大学 相关 科系 毕业 尤佳 。 3 . 具 细心 大方 、 学习 动力 。 4 . 有 票务 经验 或 订位 系统 使用 经验 者 优先 录取 。 5 . 未来 愿意 受 公司 培养 成为 优秀 的 业务人员 者 。 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 专科 以上 科系 要求 ： 不拘 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 擅长 工具 ： 不拘 工作 技能 ： 不拘 具备 证照 ： 导游 人员 执业 证 、 华语 领队 人员 执业 证 、 外语 领队 人员 执业 证 具备 驾照 ： 轻型机车 、 普通 重型 机车 、 普通 小型车 其他 条件 ： 1 .   有 领队证 者 尤佳 。 2 .   熟 第二 国语 言者 尤佳 。,5
52,我们 在 寻找 对 旅游 有 高度 兴趣 热忱 的 人 ， 若 您 具 信心 ， 不怕 压力 与 挑战 ， 欢迎您 加入 我们 团队 。   工作 内容 ： 1 .   业务 开发 。 2 .   旅游 专业 谘询 。   3 .   电话 及 网路 订单 客户服务 。     能力 要求 ： 1 .   积极 特质 、 愿 接受 挑战 、 高度 服务 热忱 、 喜爱 旅游 产业 。   2 .   具 电话 行销 或 销售 经验 者 尤佳 。   3 .   熟悉 Office 软体 。   4 .   大学 以上 。   ( 本科 系 优先 ) 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 专科 以上 科系 要求 ： 不拘 语文 条件 ： 英文   - -   听   / 中等 、 说   / 中等 、 读   / 中等 、 写   / 中等 擅长 工具 ： 不拘 工作 技能 ： 不拘 具备 证照 ： 华语 领队 人员 执业 证 、 外语 领队 人员 执业 证 具备 驾照 ： 轻型机车 、 普通 重型 机车 、 普通 小型车 其他 条件 ： 1 .   熟 第二 国语 言者 尤佳 。,5
53,我们 在 寻找 对 旅游 有 高度 兴趣 热忱 的 人 ， 若 您 具 信心 ， 不怕 压力 与 挑战 ， 欢迎您 加入 我们 团队 。   工作 内容 ： 1 .   业务 开发 。 2 .   旅游 专业 谘询 。   3 .   电话 及 网路 订单 客户服务 。     能力 要求 ： 1 .   积极 特质 、 愿 接受 挑战 、 高度 服务 热忱 、 喜爱 旅游 产业 。   2 .   具 电话 行销 或 销售 经验 者 尤佳 。   3 .   熟悉 Office 软体 。   4 .   大学 以上 。   ( 本科 系 优先 ) 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 专科 以上 科系 要求 ： 不拘 语文 条件 ： 英文   - -   听   / 中等 、 说   / 中等 、 读   / 中等 、 写   / 中等 擅长 工具 ： 不拘 工作 技能 ： 不拘 具备 证照 ： 华语 领队 人员 执业 证 、 外语 领队 人员 执业 证 具备 驾照 ： 轻型机车 、 普通 重型 机车 、 普通 小型车 其他 条件 ： 1 .   熟 第二 国语 言者 尤佳 。,5
54,我们 在 寻找 对 旅游 有 高度 兴趣 热忱 的 人 ， 若 您 具 信心 ， 不怕 压力 与 挑战 ， 欢迎您 加入 我们 团队 。   工作 内容 ： 1 .   业务 开发   。 2 .   旅游 专业 谘询 。   3 .   电话 及 网路 订单 客户服务 。     能力 要求 ： 1 .   积极 特质 、 愿 接受 挑战 、 高度 服务 热忱 、 喜爱 旅游 产业 。   2 .   具 电话 行销 或 销售 经验 者 尤佳 。   3 .   熟悉 Office 软体 。   4 .   大学 以上 。   ( 本科 系 优先 ) 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 专科 以上 科系 要求 ： 不拘 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 擅长 工具 ： 不拘 工作 技能 ： 不拘 具备 证照 ： 导游 人员 执业 证 、 华语 领队 人员 执业 证 、 外语 领队 人员 执业 证 具备 驾照 ： 轻型机车 、 普通 重型 机车 、 普通 小型车 其他 条件 ： 1 .   有 领队证 者 尤佳 。 2 .   熟 第二 国语 言者 尤佳 。,5
